LEFT_LEG_1_x,LEFT_LEG_1_y,LEFT_LEG_2_x,LEFT_LEG_2_y,LEFT_LEG_3_x,LEFT_LEG_3_y,LEFT_LEG_4_x,LEFT_LEG_4_y,LEFT_LEG_5_x,LEFT_LEG_5_y
0.69451405837973,0.0,0.0,0.3350370393423605,0.9290635816969516,0.802526576776346,1.0,0.8529565339924257,0.6874537876160626,1.0
0.924680606917864,0.0,0.0,0.3522676707170973,1.0,0.7923145477390081,0.9097945318313764,0.8254824409445533,0.7981049438470265,1.0
1.0,0.0,0.0,0.3767945649682616,0.995080235867046,0.7850773452364463,0.8973420952269188,0.8380395451431564,0.7357086279226669,1.0
0.9068319900805952,0.0,0.0,0.3337587934689525,0.9733911965282084,0.8003837826894117,1.0,0.8381480572319714,0.6789797183597556,1.0
0.9354090482579605,0.0,0.0,0.2638065653526713,0.5474270605877246,0.8015967053063139,1.0,0.8631915300026856,0.6872813133040392,1.0
1.0,0.5608068602220523,0.4367420029475349,1.0,0.280098529277432,0.1834039546038793,0.2370399211880862,0.1071566588320462,0.0,0.0
1.0,0.4670184066878958,0.460290912047594,1.0,0.2246700140326258,0.1598492275367981,0.1522836819563819,0.008154441166217,0.0,0.0
0.9436702735748964,0.0,0.0,0.3018999211728927,1.0,0.8189858888375525,0.8712698382237234,0.8598295182322915,0.6675265857556825,1.0
0.8968450565518211,0.0,0.0,0.2830798492393355,0.933657754709302,0.8074857747247461,1.0,0.8528210784973902,0.6988508750332879,1.0
0.9707562122822508,0.0,0.0,0.3904203025254443,1.0,0.8273246127707312,0.7140971090868355,0.8688455701631401,0.7061720131950067,1.0
0.9525268473180504,0.0,0.0,0.3809977779789243,1.0,0.7990895845316967,0.9434919597151123,0.8499412063317798,0.7430343033607835,1.0
1.0,0.320156659741852,0.4911354663375977,1.0,0.2388076887607893,0.1707772820670004,0.1438532151225678,0.0365039902825551,0.0,0.0
1.0,0.6140665200519662,0.4129994243735595,1.0,0.2159042721316453,0.2023928198422335,0.1827384559777576,0.1054284234391053,0.0,0.0
1.0,0.0,0.0,0.3371810562698262,0.9039379800686208,0.8001702537442349,0.7828798447821851,0.8596685922806174,0.6437297630996497,1.0
1.0,0.0,0.0,0.3772276670222383,0.4773690109143986,0.8299481032179763,0.8635327873807723,0.8533105928334803,0.6617047298836913,1.0
1.0,0.068940590453753,0.6241756702923712,1.0,0.2342873107511059,0.1498998157285084,0.1374545261509955,0.0,0.0,0.0967268832183769
1.0,0.0,0.0,0.3723424583097681,0.9988801879404776,0.8060906253385501,0.7294400939702371,0.8526320997511684,0.7206656225528448,1.0
0.99861727909591,0.0,0.0,0.261437609989726,0.9872370800011926,0.8088720834419619,1.0,0.856445368870891,0.6523087378557781,1.0
0.9587331935516455,0.0,0.0,0.2511872667962133,0.99677483732516,0.8116075113625102,1.0,0.8546700554524785,0.6761212306373191,1.0
0.8034341210940479,0.0,0.0,0.2779721516038901,0.8744924669452832,0.7882447494410277,1.0,0.8237805703349844,0.6504491574579473,1.0
1.0,0.0,0.0,0.2688894589065295,0.5623946187593767,0.8495492212921413,0.7040353355124501,0.933114806085299,0.2914977492887293,1.0
1.0,0.0,0.0,0.3698964297441118,0.9107139258291036,0.8063810497405756,0.9928253290070336,0.8622501859992937,0.7073903141941595,1.0
1.0,0.4250420158370239,0.4312570314101018,1.0,0.2245311347702619,0.1730788727309593,0.2066810536113508,0.0034181397967249,0.0,0.0
1.0,0.2731029992374635,0.4904484650368255,1.0,0.2152345447554513,0.1905152693021152,0.1825719240979296,0.0357854672338714,0.0,0.0
0.9489331026528296,0.0,0.0,0.3098336388809795,0.977300626132806,0.8153006105957596,1.0,0.8632101901388861,0.6077895864228069,1.0
1.0,0.4168596973659789,0.4617467738857932,1.0,0.1943638371440073,0.1598848855789107,0.1835539150106142,0.0143773559949738,0.0,0.0
1.0,0.0,0.0,0.4145069102421862,0.8435563793072889,0.7944920694244146,0.8508587358618123,0.8208550667825925,0.7281492678653216,1.0
1.0,0.1655765355043535,0.5710804819990871,1.0,0.260527204599446,0.1358562833248789,0.1497962476529139,0.0,0.0,0.0434755439891028
0.9171742436523924,0.0,0.0,0.3039032877942974,0.9514964836301596,0.8007108999155822,1.0,0.8432721445602173,0.719766038532104,1.0
1.0,0.4513573244295559,0.4310621138978772,1.0,0.248603686312197,0.1873402574966568,0.2143423819666059,0.0480653900724838,0.0,0.0
1.0,0.5400487298419612,0.4496014137685089,1.0,0.247456899493542,0.2130213330084151,0.2230415716504403,0.0720951663293274,0.0,0.0
0.9949938389676276,0.0,0.0,0.3952923357721699,1.0,0.8104372370032787,0.7132877227896359,0.8641123482521456,0.3669655239970987,1.0
1.0,0.3509001144907439,0.463292737098647,1.0,0.2286673757348251,0.1793002136518167,0.2170189588752718,0.0,0.0,0.0392991449547424
