RIGHT_ARM_1_x,RIGHT_ARM_1_y,RIGHT_ARM_2_x,RIGHT_ARM_2_y,RIGHT_ARM_3_x,RIGHT_ARM_3_y,RIGHT_ARM_4_x,RIGHT_ARM_4_y,RIGHT_ARM_5_x,RIGHT_ARM_5_y,RIGHT_ARM_6_x,RIGHT_ARM_6_y
1.0,0.0,0.0,0.0626735288599511,0.3946860870465606,0.9191411190342178,0.6408269768405067,1.0,0.6991391985641805,0.9434354968678758,0.6113126013874987,0.9090718897081947
1.0,1.0,0.0,0.6354402475351977,0.2226920568592173,0.1191262312858675,0.260489003755994,0.0074814397343427,0.4634515283631854,0.0,0.4906809700365952,0.0363236456289176
1.0,1.0,0.2305782252391969,0.7223303681380457,0.08660969281822,0.1336473814240586,0.0,0.0287184772715104,0.1253969464632267,0.0,0.17331987074951,0.0297455235239675
1.0,1.0,0.0753242078015582,0.635889797770916,0.1026022336696123,0.1017700144576839,0.0,0.0076153044910614,0.2793458416545955,0.0,0.3495487233112481,0.030328147351082
1.0,1.0,0.0,0.695963379532452,0.1577368387067933,0.1322240123604246,0.1235974449781203,0.008193035251793,0.2769831966582062,0.0,0.3037850980236354,0.0444345808017751
0.7275268069558308,0.0,0.0,0.4587604464657064,0.4424107741353473,0.971995468846466,0.8945786212396896,1.0,1.0,0.9750097489016644,0.7960126428397727,0.9679160710721196
1.0,1.0,0.0979621399287091,0.6627468829797709,0.0443986865897332,0.12935819296878,0.0,0.0280311487937847,0.166742217308178,0.0,0.213909235522298,0.0293939626678964
1.0,0.99506822467047,0.1883396477192352,1.0,0.0832280935683022,0.2259111282607654,0.0,0.0422077603724171,0.1161451689071528,0.0,0.1485291006647734,0.0650203575241513
1.0,0.7488258232907389,0.0,1.0,0.1360572241779652,0.2106665952610135,0.096077133282273,0.0229618031430701,0.238916500153429,0.0,0.2766266148965532,0.0727768296171858
1.0,1.0,0.1799511380921012,0.6439923857065676,0.0584239679099758,0.1395373441442363,0.0,0.0241942696453043,0.1931542851758631,0.0,0.2558637654628429,0.0342597136172929
1.0,1.0,0.0237692635682523,0.8882242352157808,0.047706645550344,0.1520325555433168,0.0,0.0165688704944348,0.1394225497959429,0.0,0.1645404154230366,0.0455371652270558
0.0,0.0,0.1745784908948429,0.4947369424055888,0.6317438388754403,0.9414556472029664,0.9915812135885768,1.0,1.0,0.9708180799639604,0.8596208565703205,0.9568992783990584
1.0,0.0,0.0,0.1635416622422485,0.3970247623094223,0.923294849491914,0.575401055154466,1.0,0.6567463587891446,0.9578435376089696,0.5990840350806491,0.9281502817570572
1.0,0.0,0.0,0.376044618376286,0.3832656714674235,0.9775531341475824,0.708451519686081,1.0,0.7821998038006326,0.9605062940309972,0.6612605895258434,0.949166779898336
1.0,1.0,0.0076639918794175,0.647346646657684,0.0461745133591602,0.1286874490579939,0.0,0.0170108891263495,0.2084900124714422,0.0,0.2575022027844733,0.0310732433419908
0.0,0.0,0.0325408800766316,0.5070601953871516,0.4947824391567133,0.9584564202163672,0.960950943908042,1.0,1.0,0.9811839100189748,0.8342756872684733,0.9715458147912748
1.0,1.0,0.0,0.7805520225000891,0.0524378527681037,0.1569661155100139,0.0428389576077819,0.0080559635985812,0.177249909931548,0.0,0.2003710820223369,0.0590936369173444
1.0,0.0,0.0,0.4247331813280433,0.4709698399514511,0.9468035263032258,0.7983309548023854,1.0,0.8654552383950783,0.9712996452295308,0.7163679521780617,0.9564746845341476
1.0,0.0,0.0,0.455510227369983,0.3149353644720478,0.9530096184020228,0.6169380879102225,1.0,0.7131514755647111,0.954552776125822,0.5854561758942509,0.9323270915031956
1.0,1.0,0.0799948619025577,0.9892699935842004,0.0707451791579278,0.2249404446428073,0.0,0.03388546402968,0.1250119039973069,0.0,0.1555481486238979,0.0634528159781309
1.0,0.0,0.0,0.4390070436415322,0.3903844863120777,0.9716789593253042,0.7476422854729458,1.0,0.8145193634620956,0.9690996794572564,0.6676379637466093,0.9584394028983704
1.0,1.0,0.0904341490592722,0.5959956271526257,0.1013435906227231,0.1068416174736719,0.0,0.0140090452975434,0.2800218574551065,0.0,0.3389684138344876,0.03528653439234
1.0,0.0,0.0,0.4185211432258488,0.5557131410994355,0.9425708263176116,0.8811124516115169,1.0,0.8989237112009554,0.9583598707355148,0.7611980389809332,0.9420292639427844
1.0,1.0,0.1515584638823022,0.7356683302304742,0.0789086396612963,0.1329814775799088,0.0,0.0313431133436666,0.1288814427770468,0.0,0.179275738730951,0.0303426224456551
0.0,0.0,0.1940782416583185,0.5050781287695938,0.653942274222307,0.9494731012505536,0.980916252868174,1.0,1.0,0.9734859166633606,0.8770823121567957,0.9633218853839746
1.0,1.0,0.0,0.6419346404407386,0.141488641066879,0.1248529486714938,0.1304684065127509,0.0137678442641778,0.2846170701213443,0.0,0.3083030557341739,0.0450525125966698
1.0,1.0,0.0,0.7135174109220876,0.1129945104123157,0.1443547928084287,0.1183259741034667,0.0161823217213737,0.2685348171131929,0.0,0.2805865505101707,0.0392748626376839
1.0,1.0,0.1930777918023014,0.6839698790006962,0.0434509178679775,0.1254001830804862,0.0,0.0255230397226002,0.1125519460867896,0.0,0.1513068638957166,0.0240987894483638
0.4592360043770907,0.0,0.0,0.5245273499160293,0.2663821349852382,0.961745723985325,0.8747541004049744,1.0,1.0,0.9795258723214092,0.7184882202013337,0.971253360626788
0.9390446495385384,0.0,0.0,0.4731527951236307,0.5185208281366924,0.9613181049591146,0.893327513095535,1.0,1.0,0.9814270883122344,0.8369294088301272,0.967911777705824
1.0,0.0,0.0,0.4492022541593208,0.3466565725520687,0.9603481745040672,0.6996653689405086,1.0,0.7519730955884131,0.9526579482982044,0.6071721536363924,0.9395844292919706
1.0,1.0,0.0328797847472194,0.7980908278180654,0.047402598245425,0.1395361169737233,0.0,0.0183309005779533,0.1401622183600863,0.0,0.170512289682689,0.0466200358956527
1.0,0.0,0.0,0.0645746738020134,0.265718849674827,0.9484154262256114,0.5380744894577689,1.0,0.6037912679673584,0.970916823528657,0.5219970693011888,0.940952864310634
0.3006342083692385,0.0,0.0,0.5054651036517358,0.3801966203577208,0.958252829693514,0.9421330839235798,1.0,1.0,0.977243958833418,0.7786865003467917,0.968207660929982
0.0,0.0,0.1538447745671995,0.5283687322905818,0.6078840964309088,0.9637520509130046,0.9651876888319092,1.0,1.0,0.9753280798153056,0.8383141625052671,0.9654685888923352
1.0,1.0,0.1099773815830254,0.6209604690884664,0.0991693391861326,0.1056199294952902,0.0,0.019164336239513,0.2878275988649028,0.0,0.3775890833716125,0.0273884508181221
1.0,0.5601458691163783,0.1325990849998727,1.0,0.0676144224745639,0.2458975077524395,0.0,0.0524516840745239,0.1148362011302942,0.0,0.165457125979461,0.0539583278400419
1.0,0.0,0.0,0.4356924589602038,0.4533231962375939,0.9636719924361576,0.742149874511046,1.0,0.7851213625161106,0.9667869212927664,0.6698199063920239,0.9607596664822182
0.8084960423697528,0.0,0.0,0.4768455873557073,0.4120121272371526,0.9574869751356884,0.8861458233411527,1.0,1.0,0.9871263184913694,0.7985489173563088,0.975773782437427
0.0867593372297282,0.0,0.0,0.5148118674728644,0.4437592297831878,0.9499507340611356,0.9393651658299946,1.0,1.0,0.9735572282297756,0.7939325185720054,0.9631181020577968
1.0,1.0,0.0,0.7458896241144806,0.1458852901557487,0.1421111332041647,0.1394868243809812,0.0075959225501134,0.3001842044046762,0.0,0.3238643433288792,0.0400603787998731
1.0,0.0,0.0,0.4520995062859138,0.5738779978838467,0.9628597243565392,0.89023924288737,1.0,0.9615914501528297,0.9653032149718036,0.8214367064425075,0.9520223125674632
1.0,1.0,0.0100970444624748,0.7125278965767876,0.0430113155529964,0.1237733324362204,0.0,0.0213008073067945,0.1685613165708436,0.0,0.2003428691077551,0.0301947335053641
1.0,0.0,0.3346876064046677,0.7864105060156811,0.0344530432260423,0.9444622295289552,0.0,1.0,0.0526211804665242,0.9227004133200846,0.1551290728028618,0.8842858186487599
1.0,1.0,0.0,0.6065441243472667,0.1319099798535663,0.1040597061104661,0.0207483661736484,0.0137484968336819,0.2798285915515998,0.0,0.3437341326388521,0.0332124287692541
1.0,0.6472890828116191,0.1494863563744351,1.0,0.0848453325334584,0.2454161363891558,0.0,0.0537507277634879,0.0965169239671283,0.0,0.1448774977503491,0.0635897148725847
1.0,1.0,0.0,0.8115723228588517,0.1339762895843161,0.1319898325926818,0.0685717766223802,0.0124786648265328,0.2495256880115701,0.0,0.2771031719290243,0.0446960186896928
1.0,0.0,0.0,0.3906810795441249,0.3519488093794063,0.960301008557038,0.643048108349716,1.0,0.7298784206144959,0.9535956915015512,0.6149288252975533,0.940812011378774
1.0,0.0,0.0,0.4803638448886249,0.4650791785675549,0.9691361165592258,0.9043575328102968,1.0,0.9734037745399328,0.9707203445781786,0.7945763585089844,0.961164093869958
1.0,1.0,0.0,0.7825638827848321,0.1713411183766538,0.1523405175047072,0.159241323548167,0.0121212065112955,0.298578410310828,0.0,0.3168618293077065,0.0561194737202616
1.0,0.9487405204427553,0.0,1.0,0.143829962614352,0.188013407258829,0.1427949198602953,0.0130491289579319,0.2722302946710526,0.0,0.2904044277349313,0.0540599147061045
1.0,1.0,0.0,0.5799003164671662,0.18825232704886,0.1016952945325656,0.0373438224033038,0.0067601874786665,0.3349690474207608,0.0,0.4183456225429589,0.0345570420957117
1.0,1.0,0.0,0.5921752528485142,0.3054363143791564,0.0990601680407605,0.2078656830623694,0.0041505382079377,0.5523852010293042,0.0,0.6113541891320924,0.0277996845425867
0.2690265234608701,0.0,0.0,0.5071152897138671,0.4245463092219538,0.9500052941751284,0.9297142531551807,1.0,1.0,0.98361092140695,0.8010626477878123,0.968798391006272
1.0,0.0,0.0,0.3833799793502999,0.3375665350347352,0.961707453306689,0.6671217950670172,1.0,0.763903411263494,0.9612370105528516,0.6233127256607821,0.9414410781651836
1.0,1.0,0.0,0.7087970238580668,0.1299186537007445,0.1452581054462927,0.1061254843525397,0.0185186001523777,0.274583228315271,0.0,0.3074901190697116,0.0475183143522365
1.0,1.0,0.0,0.6428231992901263,0.1590300049625561,0.1149460581463137,0.1441719563591089,0.0033342905540672,0.3078504714430655,0.0,0.3425824562443011,0.0388471797947869
0.113124620350656,0.0,0.0,0.5259095494212539,0.5180251807286365,0.95207170436677,0.9474078112917304,1.0,1.0,0.9734642347027436,0.8613028217923389,0.9610999148092116
1.0,1.0,0.0,0.6829134306500749,0.1944018436466914,0.1432919762509002,0.1832617731381797,0.0120352481049401,0.3506961686717256,0.0,0.3938490239921003,0.0458608245180756
1.0,0.6529831810582578,0.042928186341406,1.0,0.0573089472221318,0.2306238982511222,0.0,0.0443643520579531,0.1318970935488141,0.0,0.1770989575638585,0.0579278369129117
1.0,0.7261006145751024,0.1941516678793149,1.0,0.0729363279569597,0.2397860093551204,0.0,0.0572661809667693,0.0985846526424244,0.0,0.1513577243976134,0.0577009394643983
1.0,1.0,0.0,0.7265769173794588,0.0552285930790633,0.1436644653667492,0.0014144986107602,0.0123008098879295,0.1566557211417051,0.0,0.2100830386461252,0.0394235501331501
1.0,1.0,0.0,0.7503734872527412,0.1293925253904768,0.1264142853757175,0.0676275485318505,0.0206308885915645,0.2525647904269529,0.0,0.2821662385241548,0.0386377787688605
1.0,1.0,0.1254737883487783,0.6156322639051536,0.1534919669816709,0.0978888919633509,0.0,0.009927177457794,0.287513010501149,0.0,0.3662190710759813,0.0280961539573876
0.8954701999955655,0.0,0.0,0.5023486206661252,0.421460764988597,0.9671543600846148,0.9529190937077752,1.0,1.0,0.9673894702886464,0.755487143141903,0.959317560064765
0.2027486369421414,0.0,0.0,0.5198390863560889,0.4540357511352269,0.9593088273013216,0.9096296567870068,1.0,1.0,0.978640333706819,0.8316302748113192,0.969212306113909
1.0,0.9678075236819694,0.062335654411298,1.0,0.0434512717853443,0.2015531141667194,0.0,0.0174220414667386,0.1379043377428045,0.0,0.1618435551145443,0.0772904630425038
0.6268038394845835,0.0,0.0,0.513178195762264,0.316256865291555,0.9684478659805896,0.9059863165760962,1.0,1.0,0.9764263359142386,0.7711472745608736,0.9709538254904448
1.0,0.0,0.2696933542926079,0.4770978608628048,0.1685637468802031,0.8712727410196754,0.0,1.0,0.1229042110195712,0.9524818807379032,0.2869282587960824,0.92447791295029
0.2136012335064186,0.0,0.0,0.5019141712671824,0.4928309644694457,0.9583834301697312,0.9362400149865268,1.0,1.0,0.975362585689196,0.8422764149538643,0.9637005142925488
1.0,1.0,0.0,0.9713592939687312,0.1614556385600062,0.1980150613946967,0.2032932341749873,0.0137318559648305,0.309121487598688,0.0,0.3065758522235197,0.0714394121637178
0.8595050878815911,0.0,0.0,0.5090674391255999,0.4504693675889328,0.9811105694895,0.9309956059204388,1.0,1.0,0.9720496117356848,0.7861328946261931,0.9643072363159404
1.0,0.0,0.0,0.4235584272671643,0.2827467797575719,0.9542778188059052,0.5317197835237523,1.0,0.6134664683356015,0.9626263351182512,0.5146121467227901,0.949723696791086
1.0,1.0,0.0,0.6980153205064359,0.0704581034477912,0.1553827336310123,0.0373068047994198,0.012659832907018,0.2037968706523175,0.0,0.2472350495934434,0.0492952199709105
0.5588678810901033,0.0,0.0,0.49231602117913,0.3809404587182365,0.9586114581474204,0.8947480503036058,1.0,1.0,0.9850160628234874,0.7820455264899766,0.97711404604676
