RIGHT_LEG_1_x,RIGHT_LEG_1_y,RIGHT_LEG_2_x,RIGHT_LEG_2_y,RIGHT_LEG_3_x,RIGHT_LEG_3_y,RIGHT_LEG_4_x,RIGHT_LEG_4_y,RIGHT_LEG_5_x,RIGHT_LEG_5_y
1.0,0.498989483398511,0.3611837047374059,1.0,0.2355276294023771,0.1488882966199798,0.2352040323697231,0.042114372981458,0.0,0.0
1.0,0.0,0.206371582874007,0.2714404300681796,0.4512710873559378,0.8238235563184635,0.6498858638160481,0.9024032028885122,0.0,1.0
1.0,0.0,0.2377130151801647,0.2490097514412383,0.4128033806035008,0.8066600744099292,0.5709835627572638,0.8880645183851091,0.0,1.0
1.0,0.0,0.2424376021893579,0.2820260369001089,0.4178040451313425,0.8277745289470819,0.5755931478792405,0.9040224929214032,0.0,1.0
1.0,0.0,0.210860680826989,0.2751628768071906,0.4030330280884401,0.8081622125807317,0.5816540642323066,0.8859619447702766,0.0,1.0
1.0,0.0,0.1855901218351365,0.2651761674837096,0.4195515720091481,0.8121236174216946,0.5837505218209705,0.894793954848594,0.0,1.0
1.0,0.6073590251014857,0.265217316805139,1.0,0.2413318919626706,0.2153637015391576,0.3211617304324853,0.1155534511161749,0.0,0.0
1.0,0.5031095772785507,0.3893776322768514,1.0,0.2240570345677884,0.1659951195959607,0.2771846800170011,0.0415070956520784,0.0,0.0
1.0,0.0,0.1860714255823101,0.2675768012165755,0.4163622249562692,0.8073930389245024,0.6029682543668031,0.8928354135318464,0.0,1.0
1.0,0.0,0.1820667248652902,0.2544138059308791,0.4299702842988427,0.8055191686893645,0.617542584620942,0.8825317227649551,0.0,1.0
1.0,0.0,0.2034187461316035,0.3067702144855509,0.4047052268778545,0.8174535646063087,0.5884769697534594,0.8982348217416816,0.0,1.0
1.0,0.0,0.2159316846152398,0.2881585742678934,0.4117958817589393,0.821779791579361,0.5949288224607002,0.8992793699040323,0.0,1.0
1.0,0.4068300593758989,0.4325281668523613,1.0,0.1897387578920242,0.162099169086169,0.2395778856575486,0.0334608040595328,0.0,0.0
1.0,0.6463955535534909,0.2623152215630361,1.0,0.2209910398306073,0.175815204097257,0.3543443249409043,0.0631129954235604,0.0,0.0
1.0,0.0,0.2528426049046762,0.2626430463525622,0.4495175187620152,0.8077220902218317,0.6318003301620755,0.8849869842576631,0.0,1.0
1.0,0.0,0.2704254321589428,0.2828768420536788,0.464548048686393,0.8156047922644238,0.6518160129136767,0.8924190763452033,0.0,1.0
1.0,0.2348179282267794,0.5610475703651641,1.0,0.2130099677326603,0.1739433805790109,0.2287706463052298,0.0,0.0,0.1788186067551267
1.0,0.0,0.203489187850775,0.2835490059192089,0.406740054473423,0.8180170792584953,0.5886616870254205,0.8949343150179709,0.0,1.0
1.0,0.0,0.1648243208825348,0.2672634970602559,0.4131973269024394,0.8042696871095932,0.5734638267580429,0.8848353937421914,0.0,1.0
1.0,0.0,0.1823040199806611,0.2538875689440454,0.4185683995091556,0.8045149918108911,0.6010924755987044,0.8883041242113313,0.0,1.0
1.0,0.0,0.2141606045548565,0.2813189112748236,0.4098195971574453,0.818658730936682,0.607483425077903,0.9053910905864904,0.0,1.0
1.0,0.0,0.1807225503725614,0.271599554646268,0.4307059401443619,0.8217510654635302,0.5960501421944453,0.9010860621535604,0.0,1.0
1.0,0.0,0.2277308539707727,0.2754809182366855,0.4195509131277197,0.8125517517563379,0.6021137501102717,0.8905456548790325,0.0,1.0
1.0,0.5559292672737555,0.3454196728848472,1.0,0.223512623401259,0.2224851118477226,0.368273341707906,0.1233882368205051,0.0,0.0
1.0,0.3830484396885929,0.4252208823766067,1.0,0.2659710838338239,0.162087690892976,0.2659691623342857,0.1077945323498991,0.0,0.0
1.0,0.0,0.2032574759580309,0.2794437074317032,0.4091424160044539,0.8155264130451834,0.5708592604397458,0.8912404534574998,0.0,1.0
1.0,0.5270738617775756,0.337482061641517,1.0,0.2601927717997445,0.1924319419357694,0.2787727376374686,0.0793254566999959,0.0,0.0
1.0,0.0,0.1815156692939771,0.202052085477669,0.3796425086000899,0.793879932595104,0.5732723356472242,0.8778550097232536,0.0,1.0
1.0,0.3017487791728516,0.4896832956855849,1.0,0.2497294331276604,0.1243764972909028,0.2265779628441147,0.0,0.0,0.0756396341834431
1.0,0.0,0.2081356382457514,0.2587225414349275,0.423798750574304,0.8079682289731832,0.6125735164430797,0.8872139143041354,0.0,1.0
1.0,0.5256641277215672,0.3610279359543725,1.0,0.2268084352777702,0.1772210093804858,0.2915778909989192,0.0497767930965492,0.0,0.0
1.0,0.6149872642679924,0.2836904604656181,1.0,0.2738281655687835,0.2196881895252161,0.3695703685479407,0.1083143684100229,0.0,0.0
1.0,0.0,0.2670615444663121,0.2934227721760825,0.3999123877857771,0.8292575512564477,0.5716084522949413,0.904119115875769,0.0,1.0
1.0,0.44015619617801,0.3877492827729166,1.0,0.2295559940720872,0.2215540971013476,0.36234264615111,0.0852799429353541,0.0,0.0
